databaseId	cerebroId	marvelcdbId	name	subname	type	classification	imageUrl	cardBack	traits	handSize	hitPointsFixed	hitPointsScaling	set	stage	startingThreatFixed	startingThreatScaling	accelerationFixed	accelerationScaling	acceleration	amplify	crisis	hazard	toughness	permanent	nemesisMinion	victory
3dfebee6-5d75-5ae4-b066-77936344d27c	16104	16104	Ronan the Accuser		Villain	Encounter	/official/16104.jpg	villain	Accuser Corps,Kree			18	Ronan the Accuser	II									true	false	false	
3ef39526-b91d-58c0-aaf7-6476e1ba5db0	16105	16105	Ronan the Accuser		Villain	Encounter	/official/16105.jpg	villain	Accuser Corps,Kree			25	Ronan the Accuser	III									true	false	false	
407fc962-a197-5a78-a3b8-8b5e886e4e33	16106A	16106a	Interception Imminent		Main Scheme	Encounter	/official/16106A.jpg	multi_sided					Ronan the Accuser	1A									false	false	false	
407fc962-a197-5a78-a3b8-8b5e886e4e33	16106B	16106b	Interception Imminent		Main Scheme	Encounter	/official/16106B.jpg	multi_sided					Ronan the Accuser	1B		2		2					false	false	false	
7ed8ce33-c7f5-56b1-a37f-6cf996fcd787	16107A	16107a	"""Take What Is Mine"""		Main Scheme	Encounter	/official/16107A.jpg	multi_sided					Ronan the Accuser	2A									false	false	false	
7ed8ce33-c7f5-56b1-a37f-6cf996fcd787	16107B	16107b	"""Take What Is Mine"""		Main Scheme	Encounter	/official/16107B.jpg	multi_sided					Ronan the Accuser	2B		1		2					false	false	false	
e8c2bd87-310b-5573-a67d-a5617120ee60	16108	16108	Kree Command Ship		Environment	Encounter	/official/16108.jpg	encounter	Aerial,Vehicle				Ronan the Accuser									1	false	false	false	
a00d6e1b-ebd0-5c8d-9f0f-5bf61e2b4953	16109	16109	Universal Weapon		Attachment	Encounter	/official/16109.jpg	encounter	Weapon				Ronan the Accuser										false	false	false	
f49cc591-001f-51c6-86ab-cbcaeefb08d1	16110	16110	Fanaticism		Attachment	Encounter	/official/16110.jpg	encounter	Condition				Ronan the Accuser										false	false	false	
5e7cfaa7-a4a6-5d1d-9794-40868aa86ffd	16111	16111	Cut the Power		Side Scheme	Encounter	/official/16111.jpg	encounter					Ronan the Accuser			3					1		false	false	false	
25e84759-16e7-594f-b2f5-150ed26b8fb2	16112	16112	Pincer Maneuver		Side Scheme	Encounter	/official/16112.jpg	encounter					Ronan the Accuser		3	2			2				false	false	false	
aa5367a0-9979-59dc-a7f5-80e11bee1ba6	16113	16113	Superior Tactics		Side Scheme	Encounter	/official/16113.jpg	encounter					Ronan the Accuser			2							false	false	false	
8bbca99e-435d-5116-855f-2247e0385551	16114	16114	Single-Minded Fury		Treachery	Encounter	/official/16114.jpg	encounter					Ronan the Accuser										false	false	false	
38f6e2a4-5f25-5da0-b5a9-2aa8da3fc65f	16115	16115	Kree Physiology		Treachery	Encounter	/official/16115.jpg	encounter					Ronan the Accuser										false	false	false	
d183bb13-e65d-5244-a6b0-87e30ac112aa	16116	16116	"""You Stand Accused!"""		Treachery	Encounter	/official/16116.jpg	encounter					Ronan the Accuser										false	false	false	
4e361b30-f822-56fd-9c36-e3ef83c5ecc3	16117	16117	Badoon Assassin		Minion	Encounter	/official/16117.jpg	encounter	Badoon		1		Band of Badoon										false	false	true	
e18fd678-5f21-5737-b08e-8c6da2f0d780	16118	16118	Badoon Grunt		Minion	Encounter	/official/16118.jpg	encounter	Badoon		2		Band of Badoon										false	false	false	
45f764b6-3df9-5e64-b781-c3960e53127c	16119	16119	Badoon Lieutenant		Minion	Encounter	/official/16119.jpg	encounter	Badoon		6		Band of Badoon										false	false	false	
0339330e-bf11-534f-a73e-7b1e8a8a075a	16120	16120	Badoon Sentry		Minion	Encounter	/official/16120.jpg	encounter	Badoon		5		Band of Badoon										false	false	false	
f0ed5670-d3c0-5cc3-baed-f5710afcb9a7	16121	16121	Badoon Warlord		Minion	Encounter	/official/16121.jpg	encounter	Badoon		4		Band of Badoon										false	false	false	
2e2781ad-cb6c-546c-8790-d31fdab51cd9	16122	16122	Cloak of Hercules		Attachment	Encounter	/official/16122.jpg	encounter	Artifact				Galactic Artifacts										false	false	false	
25771d4b-4583-59cb-883e-d66b495ebf27	16123	16123	Obedience Potion		Attachment	Encounter	/official/16123.jpg	encounter	Artifact				Galactic Artifacts										false	false	false	
3f98ea4b-e39e-5b9e-89d2-f22d4478c161	16124	16124	The Beyonder's Blazer		Attachment	Encounter	/official/16124.jpg	encounter	Artifact				Galactic Artifacts							1			false	false	false	
30139e24-5eb9-5c7b-a931-c32990848aa7	16125	16125	The Poison		Attachment	Encounter	/official/16125.jpg	encounter	Artifact				Galactic Artifacts										false	false	false	
81c9beda-77ae-5580-8f7c-eb542adfefbd	16126	16126	Vandarian Power Wand		Attachment	Encounter	/official/16126.jpg	encounter	Artifact				Galactic Artifacts									1	false	false	false	
a313f69a-3e25-5040-907c-399e26716a79	16127	16127	Hujahdarian Monarch Egg		Side Scheme	Encounter	/official/16127.jpg	encounter					Galactic Artifacts		3	2			1				false	false	false	0
0f75a3ea-da2a-5f33-97f3-e1bb05971a83	16128	16128	Magical Teapot		Side Scheme	Encounter	/official/16128.jpg	encounter					Galactic Artifacts		3	2						1	false	false	false	0
3c23b60f-cb20-55a2-be54-466530103845	16129	16129	Philosopher's Stone		Side Scheme	Encounter	/official/16129.jpg	encounter					Galactic Artifacts		3	2				1			false	false	false	0
3bb60999-05dd-5260-b52e-2830b8a0ca20	16130	16130	Crystal Ball		Side Scheme	Encounter	/official/16130.jpg	encounter					Galactic Artifacts		3	2							false	false	false	0
82c62c7c-0df9-51a6-8b23-c831cb1c84b1	16131	16131	Kree Combat Armor		Attachment	Encounter	/official/16131.jpg	encounter	Armor				Kree Militants										false	false	false	
7adeb1b6-a442-55ca-b3c4-8ba67f983e26	16132	16132	Kree Commando		Minion	Encounter	/official/16132.jpg	encounter	Kree,Soldier		6		Kree Militants										false	false	true	
3750b2a1-c595-5d9c-8b06-8b28191d9932	16133	16133	Kree Lieutenant		Minion	Encounter	/official/16133.jpg	encounter	Kree,Soldier		7		Kree Militants										false	false	false	
c0b2f9e7-d0cd-50e8-a91f-39351495fa04	16134	16134	Kree Private		Minion	Encounter	/official/16134.jpg	encounter	Kree,Soldier		5		Kree Militants										false	false	false	
55bc4a36-12d8-57d8-97a4-d58d62003018	16135	16135	Psionic Ghost		Minion	Encounter	/official/16135.jpg	encounter	Ghost		4		Menagerie Medley										false	false	true	
6a27c000-a39f-5836-8db7-986b8f30830b	16136	16136	Servant Bot		Minion	Encounter	/official/16136.jpg	encounter	Robot		3		Menagerie Medley										false	false	false	
3b6aa2e3-8dca-58fe-b19f-e088edce121a	16137	16137	Starshark		Minion	Encounter	/official/16137.jpg	encounter	Creature,Elite		7		Menagerie Medley										false	false	false	
823e143f-f7fc-5483-a90b-16d71f86819d	16138	16138	Pirate Commander		Minion	Encounter	/official/16138.jpg	encounter	Criminal		6		Space Pirates										false	false	true	
d3637349-a7ee-5352-b90b-8c68281be9b9	16139	16139	Pirate Lackey		Minion	Encounter	/official/16139.jpg	encounter	Criminal		3		Space Pirates										false	false	true	
3fbe1bb9-e2c7-5577-9317-94c09285c805	16140	16140	Sound the Alarms		Side Scheme	Encounter	/official/16140.jpg	encounter					Space Pirates			2							false	false	false	
b259ede2-3035-50d0-a562-361306ee6f26	16141	16141	Honor Among Thieves		Treachery	Encounter	/official/16141.jpg	encounter					Space Pirates										false	false	false	
ad8439f9-b46e-5aa6-9f79-4184c8c033f3	16142	16142	Milano		Support	Hero	/official/16142.jpg	player	Aerial,Vehicle				Ship Command										false	true	false	
a7c220fb-0135-51fa-91da-df3a5ef922bc	16143	16143	Rogue Vessel		Environment	Encounter	/official/16143.jpg	encounter	Aeriel,Vehicle				Ship Command										false	false	false	
db42a59c-452b-5001-a030-4477ff5a371f	16144	16144	Cannonade		Side Scheme	Encounter	/official/16144.jpg	encounter					Ship Command		1	3				1			false	false	false	
3f1f6c1c-dac1-5ba8-8270-74b81e5e4d23	16145	16145	Blind Side		Treachery	Encounter	/official/16145.jpg	encounter					Ship Command										false	false	false	
89c215e7-3f21-5edc-8ab0-c7d2af5548aa	16146	16146	Hull Breach		Treachery	Encounter	/official/16146.jpg	encounter					Ship Command										false	false	false	
2afe6621-12bc-5f71-bc72-b0859ddae29d	16147	16147	Power Siphon		Treachery	Encounter	/official/16147.jpg	encounter					Ship Command										false	false	false	
538950af-1642-54fa-ba20-befffb3e327e	16148	16148	Special Delivery		Treachery	Encounter	/official/16148.jpg	encounter					Ship Command										false	false	false	
77738a60-281e-5bf9-bc1a-456d2dd4cb69	16149	16149	Power Stone		Attachment	Encounter	/official/16149.jpg	encounter	Infinity Stone				Power Stone										false	true	false	
1c6bdc89-2c6c-52a2-a888-7e805eee6f4f	16150	16150	Brainstorm		Event	Basic	/official/16150.jpg	player	Thwart				Campaign - The Market										false	false	false	
1e6c5cab-8cc9-5336-93f7-43a3a5714812	16151	16151	By Any Means		Event	Basic	/official/16151.jpg	player	Attack				Campaign - The Market										false	false	false	
32fe8f77-9b1a-545f-918c-991808eee4d5	16152	16152	Contingency Plan		Event	Basic	/official/16152.jpg	player	Attack				Campaign - The Market										false	false	false	
5fc96494-8ec9-5edb-b82c-c8c0a483d2d6	16153	16153	In Defiance		Event	Basic	/official/16153.jpg	player					Campaign - The Market										false	false	false	
2684760e-43fe-590f-906e-bdb0b2d79be6	16154	16154	Calculate the Odds		Event	Basic	/official/16154.jpg	player					Campaign - The Market										false	false	false	
71dceacd-9d43-50a8-8b2f-3735a0676099	16155	16155	Creative Solution		Event	Basic	/official/16155.jpg	player					Campaign - The Market										false	false	false	
d6701fff-ae94-50ae-b64a-a0465081a210	16156	16156	Grapple		Event	Basic	/official/16156.jpg	player					Campaign - The Market										false	false	false	
a38e5bbc-30a2-5fd2-892b-11e08ffe9257	16157	16157	Wing It		Event	Basic	/official/16157.jpg	player					Campaign - The Market										false	false	false	
430214d3-ca7a-5fd9-b8f9-ea7bc3e863de	16158	16158	Close Call		Event	Basic	/official/16158.jpg	player					Campaign - The Market										false	false	false	
6465b94d-e0c0-5c5a-b824-00057df0dafd	16159	16159	Defy Danger		Event	Basic	/official/16159.jpg	player	Attack				Campaign - The Market										false	false	false	
903bc092-e171-5157-9e13-b3fad57959e8	16160	16160	In Harm's Way		Event	Basic	/official/16160.jpg	player	Thwart				Campaign - The Market										false	false	false	
8d60ffcd-ef61-5d36-9879-a322b2c102d4	16161	16161	Take the Fight to Them		Event	Basic	/official/16161.jpg	player					Campaign - The Market										false	false	false	
5d3e8866-0cc4-551a-8ee4-9a4d9e1fa432	16162	16162	Armor Plating		Upgrade	Basic	/official/16162.jpg	player	Armor,Milano Mod				Campaign - The Market										false	false	false	
17092f07-5313-57e8-9137-0560abc2d1fa	16163	16163	Heavy Cannon		Upgrade	Basic	/official/16163.jpg	player	Milano Mod,Weapon				Campaign - The Market										false	false	false	
6d3808f1-2d33-57fa-8381-9942da9b6004	16164	16164	Hyper Thrusters		Upgrade	Basic	/official/16164.jpg	player	Milano Mod,Tech				Campaign - The Market										false	false	false	
85985647-fbaf-5ffc-bfdf-1684ce996f6d	16165	16165	Reactor Core		Upgrade	Basic	/official/16165.jpg	player	Milano Mod,Tech				Campaign - The Market										false	false	false	
c04d8b21-2d9f-5a0e-ab52-7e823266344c	16166	16166	Ardent Resolve		Event	Basic	/official/16166.jpg	player					Campaign - The Market										false	false	false	
d2e58f0a-8400-51c2-bcd9-a96b7c169efd	16167	16167	Onrush		Event	Basic	/official/16167.jpg	player					Campaign - The Market										false	false	false	
c883c7c0-ae20-513a-996f-73d3df88adce	16168	16168	Safeguard		Event	Basic	/official/16168.jpg	player					Campaign - The Market										false	false	false	
4058b4a0-6190-5d62-a362-2c18193a796f	16169	16169	Sure Gamble		Event	Basic	/official/16169.jpg	player					Campaign - The Market										false	false	false	
cb27dc95-7173-51e0-9276-37bb2cb6b368	16170	16170	Cargo Hold		Upgrade	Basic	/official/16170.jpg	player	Location,Milano Mod				Campaign - The Market										false	false	false	
92be99c7-0c30-5c69-a5f8-6c3aa02e0d25	16171	16171	Mounted Laser		Upgrade	Basic	/official/16171.jpg	player	Milano Mod,Weapon				Campaign - The Market										false	false	false	
0ffa65c8-4951-5fc6-b737-f2129e6ee7b6	16172	16172	Navigation Column		Upgrade	Basic	/official/16172.jpg	player	Milano Mod,Tech				Campaign - The Market										false	false	false	
1e136146-d792-5bd8-9ea3-46ddeb22ca50	16173	16173	Targeting Screen		Upgrade	Basic	/official/16173.jpg	player	Milano Mod,Tech				Campaign - The Market										false	false	false	
24975c00-c81c-5a1b-880f-13c17193869d	16174	16174	Grand Strategy		Event	Basic	/official/16174.jpg	player					Campaign - The Market										false	false	false	
6e3064ba-2de3-5186-9ff1-586844acda52	16175	16175	Power Unleashed		Event	Basic	/official/16175.jpg	player					Campaign - The Market										false	false	false	
78b5eb7e-bfaa-5969-a447-bad666d078f0	16176	16176	Tried and True		Event	Basic	/official/16176.jpg	player					Campaign - The Market										false	false	false	
7cdf77c4-cd4a-58fa-a53d-3be964333538	16177	16177	Triple Threat		Event	Basic	/official/16177.jpg	player					Campaign - The Market										false	false	false	
7d71a92c-d49f-584d-8ec6-06528c123cb3	16178A	16178a	Badoon Blitz		Side Scheme	Encounter	/official/16178A.jpg	multi_sided					Campaign - Standard Challenge		2	3							false	false	false	1
7d71a92c-d49f-584d-8ec6-06528c123cb3	16178B	16178b	Badoon Blitz		Side Scheme	Encounter	/official/16178B.jpg	multi_sided					Campaign - Expert Challenge		3	4			1				false	false	false	1
308e9bd6-d1af-5c10-b264-ce39af52484a	16179A	16179a	Gallery of Splendor		Side Scheme	Encounter	/official/16179A.jpg	multi_sided					Campaign - Standard Challenge		3	3							false	false	false	1
308e9bd6-d1af-5c10-b264-ce39af52484a	16179B	16179b	Gallery of Splendor		Side Scheme	Encounter	/official/16179B.jpg	multi_sided					Campaign - Expert Challenge		4	4						1	false	false	false	1
d9594c2a-54f0-5605-945a-6f2b18b564f7	16180A	16180a	"""There Is No Escape"""		Side Scheme	Encounter	/official/16180A.jpg	multi_sided					Campaign - Standard Challenge		4	3							false	false	false	1
d9594c2a-54f0-5605-945a-6f2b18b564f7	16180B	16180b	"""There Is No Escape"""		Side Scheme	Encounter	/official/16180B.jpg	multi_sided					Campaign - Expert Challenge		5	4				1			false	false	false	1
991ded4b-b326-5929-b26a-49b7b442ccfb	16181A	16181a	Guerrilla Tactics		Side Scheme	Encounter	/official/16181A.jpg	multi_sided					Campaign - Standard Challenge		5	3							false	false	false	1
991ded4b-b326-5929-b26a-49b7b442ccfb	16181B	16181b	Guerrilla Tactics		Side Scheme	Encounter	/official/16181B.jpg	multi_sided					Campaign - Expert Challenge		6	4			1			1	false	false	false	1
a3031c78-00f8-58ce-bbdd-8b37296ee7f3	16182A	16182a	Kree Supremacy		Side Scheme	Encounter	/official/16182A.jpg	multi_sided					Campaign - Standard Challenge		6	3						1	false	false	false	1
a3031c78-00f8-58ce-bbdd-8b37296ee7f3	16182B	16182b	Kree Supremacy		Side Scheme	Encounter	/official/16182B.jpg	multi_sided					Campaign - Expert Challenge		7	4			1	1		1	false	false	false	1
26b46d84-5266-567f-8445-f90788b42141	16183	16183	Badoon Headhunter		Minion	Encounter	/official/16183.jpg	encounter	Badoon		7		Badoon Headhunter										false	false	true	2
495aae9b-14c1-55bc-bdf3-c733f6594c87	16184	16184	On the Hunt		Treachery	Encounter	/official/16184.jpg	encounter					Badoon Headhunter										false	false	false	
b23bff50-0aee-51d4-a1a3-56b377e24b72	16185	16185	Dead to Rights		Treachery	Encounter	/official/16185.jpg	encounter					Badoon Headhunter										false	false	false	
312952bd-a7d7-5782-bc1e-7ac90a7e1843	16186	16186	Headhunter's Henchman		Minion	Encounter	/official/16186.jpg	encounter	Badoon		8		Badoon Headhunter										false	false	false	
4c9432d7-9363-5e3a-bd3f-8da79b5ff759	16187	16187	Fugitive Recovery		Side Scheme	Encounter	/official/16187.jpg	encounter					Badoon Headhunter		2	3					1		false	false	false	
0984f881-1809-5e4d-9673-afe8fde7de86	17001A	17001a	Star-Lord	Peter Quill	Hero	Hero	/official/17001A.jpg	multi_sided	Guardian	5	10		Star-Lord										false	false	false	
0984f881-1809-5e4d-9673-afe8fde7de86	17001B	17001b	Peter Quill	Star-Lord	Alter-Ego	Hero	/official/17001B.jpg	multi_sided	Outlaw	6	10		Star-Lord										false	false	false	
4ad9dd9e-17e6-55c1-9169-c9de35844f89	17002	17002	Nova Prime	Richard Rider	Ally	Hero	/official/17002.jpg	player	Aerial,Nova Corps		3		Star-Lord										false	false	false	
6b878de0-d91b-5eda-9a90-cc72fbc8f9f0	17003	17003	Daring Escape		Event	Hero	/official/17003.jpg	player					Star-Lord										false	false	false	
fbed6dc8-b079-5881-b199-328151a4da7d	17004	17004	Gutsy Move		Event	Hero	/official/17004.jpg	player	Thwart				Star-Lord										false	false	false	
c3db4bee-20fe-55ff-ab6c-1ff3eb3aa3e0	17005	17005	Sliding Shot		Event	Hero	/official/17005.jpg	player	Attack				Star-Lord										false	false	false	
a68aed7d-0c61-5997-a5ba-73ccaed8e67e	17006	17006	Bad Boy		Support	Hero	/official/17006.jpg	player	Vehicle				Star-Lord										false	false	false	
2ccba957-993a-5a13-abf6-a4c24dc3c3c2	17007	17007	Element Gun		Upgrade	Hero	/official/17007.jpg	player	Tech,Weapon				Star-Lord										false	false	false	
d76a2a50-6ce8-54f4-8e02-022e40cffc2f	17008	17008	Jet Boots		Upgrade	Hero	/official/17008.jpg	player	Item,Tech				Star-Lord										false	false	false	
f2d967ae-3ff4-548b-8833-dcfef444f039	17009	17009	Leader of the Guardians		Upgrade	Hero	/official/17009.jpg	player	Title				Star-Lord										false	false	false	
c6f8826a-dd43-5c2b-b721-e95e6719f6d1	17010	17010	Star-Lord's Helmet		Upgrade	Hero	/official/17010.jpg	player	Armor,Tech				Star-Lord										false	false	false	
92e2cd77-5efc-5ba6-9306-f056fbe6d57e	17011	17011	Adam Warlock		Ally	Leadership	/official/17011.jpg	player	Aerial,Mystic		3												false	false	false	
26ead999-57a2-5781-b414-f23fb46fd75a	17012	17012	Beta Ray Bill		Ally	Leadership	/official/17012.jpg	player	Asgard		4												false	false	false	
f7ba891e-53d1-55f3-bd24-842cf364d748	17013	17013	Yondu		Ally	Leadership	/official/17013.jpg	player	Guardian		2												false	false	false	
1b7156c2-385c-571a-a646-8ed7bb46bd52	17014	17014	Air Supremacy		Event	Leadership	/official/17014.jpg	player	Aerial,Tactic														false	false	false	
67f7da50-9cdc-5c33-a521-58ea20dea6fb	17015	17015	Blaze of Glory		Event	Leadership	/official/17015.jpg	player															false	false	false	
88295f8f-94fe-5685-b3d8-56d050ea98c6	17016	17016	Get Ready		Event	Leadership	/official/01069.jpg	player															false	false	false	
